fact,explanation,reachability,fidelity,uncertainty,gen_time
"[2, 2, 25, 1, 30, 7, 7, 0, 14, 5, 30, 6, 0, 0, 6, 0, 30, 5, 9, 0, 14, 1, 30, 5, 9, 0, 14, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 13, 0, 20, 0, 30, 8, 0, 0, 8, 1, 30, 17, 3, 0, 20, 0, 30, 5, 15, 0, 20, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.701699343548019,1.0,124.80382347106934
"[2, 4, 23, 0, 30, 2, 3, 0, 5, 2, 30, 4, 0, 0, 4, 3, 30, 3, 2, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 10, 0, 16, 0, 30, 10, 0, 0, 10, 1, 30, 7, 9, 0, 16, 0, 30, 4, 12, 0, 16, 0, 30, 6, 2, 0, 8, 1, -15, 3, 1]",1.0,0.734309532876724,1.0,121.59753561019897
"[2, 3, 26, 0, 30, 8, 1, 0, 9, 5, 30, 4, 0, 0, 4, 2, 30, 0, 9, 0, 9, 0, 30, 4, 5, 0, 9, 7, 30, 3, 0, 0, 3, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 14, 0, 21, 2, 30, 8, 0, 0, 8, 1, 30, 7, 14, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.7497506617310018,1.0,120.79402446746826
"[2, 0, 16, 0, 30, 6, 3, 0, 9, 4, 30, 8, 0, 0, 8, 0, 30, 2, 7, 0, 9, 0, 30, 1, 8, 0, 9, 0, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 9, 0, 16, 1, 30, 8, 0, 0, 8, 1, 30, 4, 12, 0, 16, 0, 30, 12, 4, 0, 16, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.7007208113799297,1.0,119.41702342033386
"[2, 0, 41, 0, 30, 10, 2, 0, 12, 4, 30, 8, 0, 0, 8, 0, 30, 3, 9, 0, 12, 1, 30, 6, 6, 0, 12, 1, 30, 7, 0, 0, 7, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 2, 14, 0, 16, 0, 30, 4, 0, 0, 4, 1, 30, 3, 13, 0, 16, 5, 30, 14, 2, 0, 16, 1, 30, 7, 0, 0, 7, 1, -15, 3, 1]",1.0,0.8880328142622954,1.0,129.71393203735352
"[2, 2, 20, 0, 30, 4, 4, 0, 8, 0, 30, 6, 2, 0, 8, 1, 30, 8, 0, 0, 8, 0, 30, 1, 7, 0, 8, 1, 30, 2, 3, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 4, 0, 15, 0, 30, 6, 0, 0, 6, 1, 30, 0, 15, 0, 15, 0, 30, 8, 7, 0, 15, 0, 30, 2, 7, 0, 9, 1, -15, 3, 1]",1.0,0.7861600400050179,1.0,122.43079352378845
"[2, 0, 16, 0, 30, 6, 3, 0, 9, 3, 30, 7, 1, 0, 8, 0, 30, 3, 6, 0, 9, 0, 30, 1, 8, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 5, 0, 14, 1, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 6, 30, 12, 2, 0, 14, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.45335278394837775,1.0,122.76454901695251
"[2, 0, 14, 0, 30, 7, 2, 0, 9, 1, 30, 6, 0, 0, 6, 1, 30, 4, 5, 0, 9, 0, 30, 9, 0, 0, 9, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 14, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 8, 11, 0, 19, 0, 30, 9, 10, 0, 19, 0, 30, 5, 3, 0, 8, 1, -15, 3, 1]",1.0,0.8954927407042543,1.0,125.57034158706665
"[2, 2, 20, 0, 30, 1, 7, 0, 8, 1, 30, 8, 0, 0, 8, 0, 30, 5, 3, 0, 8, 0, 30, 3, 5, 0, 8, 1, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 13, 0, 20, 0, 30, 8, 2, 0, 10, 1, 30, 12, 8, 0, 20, 0, 30, 5, 15, 0, 20, 0, 30, 12, 1, 0, 13, 1, -15, 3, 1]",1.0,0.7965441413944914,1.0,120.15571570396423
"[2, 0, 16, 0, 30, 5, 4, 0, 9, 4, 30, 6, 2, 0, 8, 0, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 6, 0, 14, 1, 30, 6, 0, 0, 6, 1, 30, 7, 7, 0, 14, 6, 30, 10, 4, 0, 14, 1, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.5357561966318403,1.0,123.07370495796204
"[2, 3, 10, 0, 30, 2, 7, 0, 9, 3, 30, 4, 0, 0, 4, 0, 30, 6, 3, 0, 9, 0, 30, 1, 8, 0, 9, 3, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 10, 4, 0, 14, 1, 30, 4, 0, 0, 4, 1, 30, 6, 8, 0, 14, 0, 30, 10, 4, 0, 14, 0, 30, 6, 1, 0, 7, 0, -27, 3, 0]",1.0,0.7404961910170268,1.0,123.87896704673767
"[2, 3, 13, 2, 30, 7, 0, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 6, 1, 0, 7, 5, 30, 6, 1, 0, 7, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 13, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 7, 12, 0, 19, 0, 30, 12, 7, 0, 19, 3, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.9511459521008607,1.0,123.9208619594574
"[2, 1, 13, 5, 30, 7, 0, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 5, 2, 0, 7, 5, 30, 6, 1, 0, 7, 6, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 11, 0, 18, 1, 30, 8, 0, 0, 8, 1, 30, 10, 8, 0, 18, 0, 30, 6, 12, 0, 18, 1, 30, 8, 0, 0, 8, 0, -27, 3, 0]",1.0,0.8644401379581983,1.0,124.63410782814026
"[2, 0, 37, 0, 30, 6, 5, 0, 11, 6, 30, 8, 0, 0, 8, 0, 30, 5, 6, 0, 11, 2, 30, 5, 6, 0, 11, 7, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 13, 0, 21, 0, 30, 8, 0, 0, 8, 1, 30, 12, 9, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.822804823236381,1.0,124.43255758285522
"[2, 3, 29, 0, 30, 8, 6, 0, 14, 6, 30, 12, 0, 0, 12, 0, 30, 3, 11, 0, 14, 0, 30, 1, 13, 0, 14, 1, 30, 9, 0, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 16, 0, 22, 0, 30, 4, 0, 0, 4, 1, 30, 6, 16, 0, 22, 0, 30, 11, 11, 0, 22, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.6626316763976303,1.0,118.7204978466034
"[2, 1, 33, 1, 30, 2, 9, 0, 11, 5, 30, 4, 0, 0, 4, 0, 30, 8, 3, 0, 11, 3, 30, 4, 7, 0, 11, 8, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 2, 9, 0, 11, 0, 30, 6, 0, 0, 6, 1, 30, 7, 4, 0, 11, 0, 30, 2, 9, 0, 11, 0, 30, 5, 2, 0, 7, 1, -15, 3, 1]",1.0,0.8035547682663796,1.0,123.82782053947449
"[2, 0, 16, 0, 30, 6, 3, 0, 9, 3, 30, 8, 0, 0, 8, 2, 30, 3, 6, 0, 9, 0, 30, 1, 8, 0, 9, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 9, 0, 16, 2, 30, 8, 0, 0, 8, 1, 30, 2, 14, 0, 16, 0, 30, 14, 2, 0, 16, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.5270354250418994,1.0,120.38332009315491
"[2, 0, 16, 0, 30, 5, 4, 0, 9, 4, 30, 8, 0, 0, 8, 1, 30, 4, 5, 0, 9, 0, 30, 1, 8, 0, 9, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 8, 0, 16, 2, 30, 8, 0, 0, 8, 1, 30, 2, 14, 0, 16, 0, 30, 12, 4, 0, 16, 1, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.7585955082088703,1.0,120.29649949073792
"[2, 3, 23, 0, 30, 2, 3, 0, 5, 1, 30, 4, 0, 0, 4, 1, 30, 5, 0, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 1, 1, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 6, 0, 15, 2, 30, 6, 0, 0, 6, 1, 30, 1, 14, 0, 15, 0, 30, 8, 7, 0, 15, 0, 30, 6, 3, 0, 9, 1, -15, 3, 1]",1.0,0.7937365907417403,1.0,123.4295129776001
"[2, 1, 11, 0, 30, 4, 8, 0, 12, 1, 30, 4, 0, 0, 4, 0, 30, 7, 5, 0, 12, 4, 30, 4, 8, 0, 12, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 13, 0, 16, 1, 30, 6, 0, 0, 6, 1, 30, 4, 12, 0, 16, 2, 30, 3, 13, 0, 16, 0, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.8004933373362584,1.0,118.98880243301392
"[2, 1, 25, 1, 30, 6, 8, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 5, 9, 0, 14, 1, 30, 8, 6, 0, 14, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 6, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 11, 2, 0, 13, 0, 30, 2, 11, 0, 13, 1, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8155186567434278,1.0,124.75393915176392
"[2, 3, 35, 0, 30, 6, 7, 0, 13, 4, 30, 2, 0, 0, 2, 1, 30, 2, 11, 0, 13, 2, 30, 3, 10, 0, 13, 8, 30, 8, 0, 0, 8, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 16, 0, 22, 0, 30, 3, 1, 0, 4, 1, 30, 9, 13, 0, 22, 0, 30, 7, 15, 0, 22, 1, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.8031388718243824,1.0,124.71025967597961
"[2, 0, 25, 1, 30, 7, 7, 0, 14, 5, 30, 6, 0, 0, 6, 0, 30, 6, 8, 0, 14, 1, 30, 7, 7, 0, 14, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 5, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 11, 2, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.7448722722867539,1.0,122.97358870506287
"[2, 2, 18, 0, 30, 7, 1, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 1, 7, 0, 8, 0, 30, 7, 1, 0, 8, 2, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 8, 0, 16, 0, 30, 10, 0, 0, 10, 1, 30, 7, 9, 0, 16, 0, 30, 3, 13, 0, 16, 0, 30, 5, 3, 0, 8, 1, -15, 3, 1]",1.0,0.7891265756403755,1.0,123.00532007217407
"[2, 3, 35, 0, 30, 5, 8, 0, 13, 4, 30, 2, 0, 0, 2, 1, 30, 2, 11, 0, 13, 0, 30, 3, 10, 0, 13, 7, 30, 8, 0, 0, 8, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 15, 0, 22, 0, 30, 3, 1, 0, 4, 1, 30, 7, 15, 0, 22, 0, 30, 10, 12, 0, 22, 1, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.7059201909854413,1.0,125.99007749557495
"[2, 0, 14, 1, 30, 6, 3, 0, 9, 1, 30, 6, 0, 0, 6, 0, 30, 2, 7, 0, 9, 2, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 9, 0, 18, 1, 30, 8, 0, 0, 8, 1, 30, 17, 1, 0, 18, 0, 30, 5, 13, 0, 18, 1, 30, 8, 0, 0, 8, 0, -27, 3, 0]",1.0,0.8227509179341075,1.0,123.89715814590454
"[2, 3, 24, 0, 30, 5, 1, 0, 6, 2, 30, 4, 0, 0, 4, 2, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 1, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 4, 8, 0, 12, 0, 30, 6, 0, 0, 6, 1, 30, 8, 4, 0, 12, 0, 30, 1, 11, 0, 12, 0, 30, 4, 2, 0, 6, 1, -15, 3, 1]",1.0,0.8013725588861966,1.0,124.68408179283142
"[2, 0, 14, 1, 30, 6, 3, 0, 9, 2, 30, 6, 0, 0, 6, 0, 30, 2, 7, 0, 9, 4, 30, 9, 0, 0, 9, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 14, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 9, 10, 0, 19, 0, 30, 9, 10, 0, 19, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8488217872922931,1.0,125.51386260986328
"[2, 3, 23, 0, 30, 2, 3, 0, 5, 2, 30, 4, 0, 0, 4, 7, 30, 3, 2, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 2, 13, 0, 15, 1, 30, 10, 0, 0, 10, 1, 30, 1, 14, 0, 15, 0, 30, 11, 4, 0, 15, 0, 30, 8, 1, 0, 9, 1, -15, 3, 1]",1.0,0.8769331195790026,1.0,125.72936987876892
"[2, 1, 25, 0, 30, 7, 7, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 4, 10, 0, 14, 1, 30, 7, 7, 0, 14, 4, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 4, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 10, 3, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8427578058277703,1.0,128.8939070701599
"[2, 2, 16, 0, 30, 5, 4, 0, 9, 4, 30, 8, 0, 0, 8, 1, 30, 5, 4, 0, 9, 0, 30, 1, 8, 0, 9, 0, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 9, 0, 16, 2, 30, 8, 0, 0, 8, 1, 30, 2, 14, 0, 16, 0, 30, 13, 3, 0, 16, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.7695336218858593,1.0,124.94476842880249
"[2, 0, 27, 1, 30, 4, 11, 0, 15, 2, 30, 1, 1, 0, 2, 0, 30, 6, 9, 0, 15, 1, 30, 5, 10, 0, 15, 5, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 13, 0, 21, 0, 30, 8, 0, 0, 8, 1, 30, 11, 10, 0, 21, 0, 30, 7, 14, 0, 21, 1, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.7657886236538175,1.0,123.90864682197571
"[2, 2, 11, 1, 30, 5, 7, 0, 12, 3, 30, 4, 0, 0, 4, 0, 30, 4, 8, 0, 12, 0, 30, 5, 7, 0, 12, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 3, 0, 10, 0, 30, 2, 0, 0, 2, 1, 30, 4, 6, 0, 10, 8, 30, 10, 0, 0, 10, 6, 30, 6, 0, 0, 6, 0, -27, 3, 0]",1.0,0.6726216105137309,1.0,127.72055578231812
"[2, 1, 33, 1, 30, 2, 9, 0, 11, 5, 30, 4, 0, 0, 4, 0, 30, 9, 2, 0, 11, 2, 30, 5, 6, 0, 11, 8, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 15, 0, 22, 0, 30, 3, 1, 0, 4, 1, 30, 7, 15, 0, 22, 0, 30, 9, 13, 0, 22, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.6829657421035564,1.0,130.1826434135437
"[2, 2, 14, 1, 30, 7, 2, 0, 9, 1, 30, 6, 0, 0, 6, 3, 30, 3, 6, 0, 9, 1, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 3, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 0, 30, 12, 2, 0, 14, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.6774657863912421,1.0,126.38533067703247
"[2, 3, 11, 0, 30, 5, 7, 0, 12, 0, 30, 4, 0, 0, 4, 0, 30, 10, 2, 0, 12, 2, 30, 9, 3, 0, 12, 6, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 12, 0, 18, 3, 30, 8, 0, 0, 8, 4, 30, 11, 7, 0, 18, 1, 30, 4, 14, 0, 18, 1, 30, 6, 2, 0, 8, 0, -27, 3, 0]",1.0,0.8047809234043437,1.0,126.36433529853821
"[2, 2, 14, 0, 30, 8, 1, 0, 9, 1, 30, 6, 0, 0, 6, 0, 30, 2, 7, 0, 9, 0, 30, 9, 0, 0, 9, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 3, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 8, 6, 0, 14, 0, 30, 11, 3, 0, 14, 2, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.7604934552977514,1.0,128.65773510932922
"[2, 0, 14, 1, 30, 5, 4, 0, 9, 1, 30, 6, 0, 0, 6, 0, 30, 2, 7, 0, 9, 3, 30, 9, 0, 0, 9, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 10, 0, 18, 1, 30, 8, 0, 0, 8, 1, 30, 16, 2, 0, 18, 0, 30, 4, 14, 0, 18, 1, 30, 6, 2, 0, 8, 0, -27, 3, 0]",1.0,0.8349099566420987,1.0,125.91777086257935
"[2, 1, 13, 3, 30, 7, 0, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 5, 2, 0, 7, 5, 30, 6, 1, 0, 7, 6, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 3, 0, 10, 4, 30, 2, 0, 0, 2, 4, 30, 5, 5, 0, 10, 6, 30, 8, 2, 0, 10, 6, 30, 6, 0, 0, 6, 0, -27, 3, 0]",1.0,0.5599112908717593,1.0,134.7359938621521
"[2, 4, 13, 3, 30, 7, 0, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 6, 1, 0, 7, 8, 30, 6, 1, 0, 7, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 14, 0, 19, 0, 30, 6, 0, 0, 6, 1, 30, 9, 10, 0, 19, 1, 30, 12, 7, 0, 19, 3, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.8593822762025698,1.0,137.52682089805603
"[2, 1, 33, 1, 30, 5, 6, 0, 11, 4, 30, 4, 0, 0, 4, 0, 30, 11, 0, 0, 11, 2, 30, 5, 6, 0, 11, 6, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 6, 16, 0, 22, 2, 30, 4, 0, 0, 4, 2, 30, 4, 18, 0, 22, 0, 30, 7, 15, 0, 22, 3, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.9030611377702323,1.0,136.23563504219055
"[2, 3, 11, 0, 30, 4, 8, 0, 12, 2, 30, 4, 0, 0, 4, 0, 30, 7, 5, 0, 12, 0, 30, 5, 7, 0, 12, 3, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 3, 13, 0, 16, 0, 30, 5, 1, 0, 6, 1, 30, 7, 9, 0, 16, 0, 30, 2, 14, 0, 16, 0, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.7573781907640718,1.0,126.14448618888855
"[2, 4, 24, 0, 30, 5, 1, 0, 6, 2, 30, 4, 0, 0, 4, 5, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 2, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 1, 30, 9, 11, 0, 20, 0, 30, 8, 0, 0, 8, 1, 30, 19, 1, 0, 20, 0, 30, 6, 14, 0, 20, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.7047639253902241,1.0,142.34641766548157
"[2, 2, 24, 0, 30, 4, 2, 0, 6, 2, 30, 4, 0, 0, 4, 2, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 5, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 12, 0, 20, 0, 30, 7, 1, 0, 8, 1, 30, 18, 2, 0, 20, 1, 30, 6, 14, 0, 20, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.820555247393711,1.0,140.66327548027039
"[2, 4, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 0, 8, 0, 8, 0, 30, 6, 2, 0, 8, 0, 30, 2, 3, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 9, 0, 16, 0, 30, 10, 0, 0, 10, 1, 30, 6, 10, 0, 16, 0, 30, 2, 14, 0, 16, 0, 30, 5, 3, 0, 8, 1, -15, 3, 1]",1.0,0.8007862145337307,1.0,121.27988409996033
"[2, 1, 27, 1, 30, 5, 10, 0, 15, 2, 30, 2, 0, 0, 2, 0, 30, 6, 9, 0, 15, 0, 30, 4, 11, 0, 15, 1, 30, 6, 0, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 13, 0, 21, 1, 30, 8, 0, 0, 8, 2, 30, 6, 15, 0, 21, 0, 30, 8, 13, 0, 21, 0, 30, 10, 0, 0, 10, 1, -15, 3, 1]",1.0,0.7118427365246853,1.0,140.62162351608276
"[2, 4, 16, 0, 30, 4, 5, 0, 9, 5, 30, 8, 0, 0, 8, 4, 30, 3, 6, 0, 9, 0, 30, 1, 8, 0, 9, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 13, 1, 0, 14, 0, 30, 6, 0, 0, 6, 1, 30, 7, 7, 0, 14, 0, 30, 12, 2, 0, 14, 4, 30, 8, 0, 0, 8, 1, -15, 3, 1]",1.0,0.681926350264844,1.0,136.47511386871338
"[2, 2, 13, 4, 30, 6, 1, 0, 7, 0, 30, 4, 0, 0, 4, 2, 30, 6, 1, 0, 7, 5, 30, 6, 1, 0, 7, 4, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 5, 11, 0, 16, 1, 30, 5, 1, 0, 6, 1, 30, 5, 11, 0, 16, 0, 30, 4, 12, 0, 16, 0, 30, 9, 0, 0, 9, 1, -15, 3, 1]",1.0,0.821440454052609,1.0,135.56574058532715
"[2, 2, 23, 0, 30, 2, 3, 0, 5, 2, 30, 4, 0, 0, 4, 5, 30, 4, 1, 0, 5, 0, 30, 0, 5, 0, 5, 1, 30, 1, 1, 0, 2, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 6, 0, 15, 1, 30, 6, 0, 0, 6, 1, 30, 1, 14, 0, 15, 0, 30, 7, 8, 0, 15, 0, 30, 8, 1, 0, 9, 1, -15, 3, 1]",1.0,0.7985291904262743,1.0,141.3197479248047
"[2, 4, 24, 0, 30, 5, 1, 0, 6, 2, 30, 4, 0, 0, 4, 2, 30, 6, 0, 0, 6, 0, 30, 1, 5, 0, 6, 0, 30, 4, 0, 0, 4, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 8, 12, 0, 20, 0, 30, 8, 0, 0, 8, 1, 30, 18, 2, 0, 20, 0, 30, 6, 14, 0, 20, 0, 30, 9, 1, 0, 10, 1, -15, 3, 1]",1.0,0.741504186473444,1.0,124.38435816764832
"[2, 3, 39, 0, 30, 4, 7, 0, 11, 6, 30, 6, 0, 0, 6, 0, 30, 5, 6, 0, 11, 0, 30, 2, 9, 0, 11, 5, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 7, 13, 0, 20, 1, 30, 4, 0, 0, 4, 1, 30, 7, 13, 0, 20, 0, 30, 6, 14, 0, 20, 5, 30, 12, 0, 0, 12, 1, -15, 3, 1]",1.0,0.865580663083279,1.0,150.82942533493042
"[2, 4, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 3, 5, 0, 8, 0, 30, 8, 0, 0, 8, 0, 30, 2, 3, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 13, 8, 0, 21, 2, 30, 8, 0, 0, 8, 1, 30, 4, 17, 0, 21, 0, 30, 11, 10, 0, 21, 0, 30, 6, 2, 0, 8, 1, -15, 3, 1]",1.0,0.7938941038329559,1.0,141.25144624710083
