fact id,fact,explanation,sparsity,fidelity,uncertainty,exceptionality,gen_time
1,"[2, 1, 25, 1, 30, 6, 8, 0, 14, 3, 30, 6, 0, 0, 6, 0, 30, 7, 7, 0, 14, 1, 30, 5, 9, 0, 14, 3, 30, 5, 1, 0, 6, 1, -15, 3, 1]","[2, 2, 1, 4, 30, 10, 3, 0, 13, 0, 30, 6, 0, 0, 6, 1, 30, 6, 7, 0, 13, 0, 30, 2, 11, 0, 13, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.9860143518641393,0.1,1.0,127.71247553825378
3,"[2, 1, 19, 0, 30, 3, 10, 0, 13, 2, 30, 5, 3, 0, 8, 0, 30, 4, 9, 0, 13, 5, 30, 4, 9, 0, 13, 4, 30, 8, 1, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 6, 0, 15, 2, 30, 6, 0, 0, 6, 1, 30, 2, 13, 0, 15, 0, 30, 10, 5, 0, 15, 0, 30, 6, 3, 0, 9, 1, -15, 3, 1]",1.0,0.9651617441752898,1.0,1.0,126.96547245979309
3,"[2, 1, 19, 0, 30, 3, 10, 0, 13, 2, 30, 5, 3, 0, 8, 0, 30, 4, 9, 0, 13, 5, 30, 4, 9, 0, 13, 4, 30, 8, 1, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 6, 0, 15, 2, 30, 6, 0, 0, 6, 1, 30, 2, 13, 0, 15, 0, 30, 10, 5, 0, 15, 0, 30, 6, 3, 0, 9, 1, -15, 3, 1]",1.0,0.9847807632106568,0.3,1.0,126.96547245979309
3,"[2, 1, 19, 0, 30, 3, 10, 0, 13, 2, 30, 5, 3, 0, 8, 0, 30, 4, 9, 0, 13, 5, 30, 4, 9, 0, 13, 4, 30, 8, 1, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 6, 0, 15, 2, 30, 6, 0, 0, 6, 1, 30, 2, 13, 0, 15, 0, 30, 10, 5, 0, 15, 0, 30, 6, 3, 0, 9, 1, -15, 3, 1]",1.0,0.9883909289696569,0.2,1.0,126.96547245979309
3,"[2, 1, 19, 0, 30, 3, 10, 0, 13, 2, 30, 5, 3, 0, 8, 0, 30, 4, 9, 0, 13, 5, 30, 4, 9, 0, 13, 4, 30, 8, 1, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 6, 0, 15, 2, 30, 6, 0, 0, 6, 1, 30, 2, 13, 0, 15, 0, 30, 9, 6, 0, 15, 0, 30, 6, 3, 0, 9, 1, -15, 3, 1]",1.0,0.9997998796676888,0.1,1.0,126.96547245979309
3,"[2, 1, 19, 0, 30, 3, 10, 0, 13, 2, 30, 5, 3, 0, 8, 0, 30, 4, 9, 0, 13, 5, 30, 4, 9, 0, 13, 4, 30, 8, 1, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 6, 0, 15, 2, 30, 6, 0, 0, 6, 1, 30, 2, 13, 0, 15, 0, 30, 10, 5, 0, 15, 0, 30, 6, 3, 0, 9, 1, -15, 3, 1]",1.0,0.9838782752897015,0.4,1.0,126.96547245979309
3,"[2, 1, 19, 0, 30, 3, 10, 0, 13, 2, 30, 5, 3, 0, 8, 0, 30, 4, 9, 0, 13, 5, 30, 4, 9, 0, 13, 4, 30, 8, 1, 0, 9, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 6, 0, 15, 2, 30, 6, 0, 0, 6, 1, 30, 2, 13, 0, 15, 0, 30, 10, 5, 0, 15, 0, 30, 6, 3, 0, 9, 1, -15, 3, 1]",1.0,0.9746580004582426,0.6,1.0,126.96547245979309
4,"[2, 2, 35, 1, 30, 8, 5, 0, 13, 4, 30, 2, 0, 0, 2, 1, 30, 2, 11, 0, 13, 0, 30, 1, 12, 0, 13, 6, 30, 8, 0, 0, 8, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 11, 5, 0, 16, 0, 30, 10, 0, 0, 10, 2, 30, 5, 11, 0, 16, 0, 30, 6, 10, 0, 16, 0, 30, 7, 3, 0, 10, 1, -15, 3, 1]",1.0,0.8207806274508225,0.1,1.0,129.64743280410767
5,"[2, 2, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 2, 6, 0, 8, 0, 30, 7, 1, 0, 8, 1, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 7, 0, 16, 2, 30, 8, 0, 0, 8, 1, 30, 2, 14, 0, 16, 0, 30, 10, 6, 0, 16, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.9964891045909214,0.1,1.0,135.32643294334412
5,"[2, 2, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 2, 6, 0, 8, 0, 30, 7, 1, 0, 8, 1, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 7, 0, 16, 1, 30, 8, 0, 0, 8, 1, 30, 2, 14, 0, 16, 0, 30, 10, 6, 0, 16, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.9925326177977342,0.2,1.0,135.32643294334412
5,"[2, 2, 18, 1, 30, 8, 0, 0, 8, 2, 30, 4, 0, 0, 4, 0, 30, 2, 6, 0, 8, 0, 30, 7, 1, 0, 8, 1, 30, 5, 0, 0, 5, 1, -15, 3, 1]","[2, 2, 1, 0, 30, 9, 7, 0, 16, 1, 30, 8, 0, 0, 8, 1, 30, 2, 14, 0, 16, 0, 30, 10, 6, 0, 16, 0, 30, 7, 1, 0, 8, 1, -15, 3, 1]",1.0,0.9877970875338927,0.5,1.0,135.32643294334412
